date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-09-15,SKU033,284,0,11,139
2024-09-22,SKU033,226,0,11,139
2024-09-29,SKU033,177,0,11,139
2024-10-06,SKU033,329,0,11,139
2024-10-13,SKU033,272,0,11,139
2024-10-20,SKU033,216,0,11,139
2024-10-27,SKU033,301,0,11,139
2024-11-03,SKU033,223,0,11,139
2024-11-10,SKU033,162,0,11,139
2024-11-17,SKU033,110,221,11,139
2024-11-24,SKU033,250,0,11,139
2024-12-01,SKU033,160,0,11,139
2024-12-08,SKU033,214,0,11,139
2024-12-15,SKU033,155,0,11,139
2024-12-22,SKU033,212,0,11,139
2024-12-29,SKU033,154,0,11,139
2025-01-05,SKU033,311,0,11,139
2025-01-12,SKU033,258,0,11,139
2025-01-19,SKU033,206,0,11,139
2025-01-26,SKU033,150,0,11,139
2025-02-02,SKU033,104,187,11,139
2025-02-09,SKU033,52,173,11,139
2025-02-16,SKU033,12,207,11,139
2025-02-23,SKU033,0,207,11,139
2025-03-02,SKU033,0,195,11,139
2025-03-09,SKU033,0,223,11,139
2025-03-16,SKU033,0,106,11,139
2025-03-23,SKU033,190,0,11,139
2025-03-30,SKU033,340,0,11,139
2025-04-06,SKU033,275,0,11,139
2025-04-13,SKU033,214,0,11,139
2025-04-20,SKU033,151,0,11,139
2025-04-27,SKU033,248,0,11,139
2025-05-04,SKU033,202,0,11,139
2025-05-11,SKU033,152,0,11,139
2025-05-18,SKU033,93,153,11,139
2025-05-25,SKU033,197,0,11,139
2025-06-01,SKU033,155,0,11,139
2025-06-08,SKU033,112,183,11,139
2025-06-15,SKU033,202,0,11,139
2025-06-22,SKU033,320,0,11,139
2025-06-29,SKU033,275,0,11,139
2025-07-06,SKU033,221,0,11,139
2025-07-13,SKU033,172,0,11,139
2025-07-20,SKU033,124,186,11,139
2025-07-27,SKU033,270,0,11,139
2025-08-03,SKU033,214,0,11,139
2025-08-10,SKU033,151,0,11,139
2025-08-17,SKU033,299,0,11,139
2025-08-24,SKU033,242,0,11,139
2025-08-31,SKU033,176,0,11,139
2025-09-07,SKU033,301,0,11,139
2025-09-14,SKU033,253,0,11,139
2025-09-21,SKU033,198,0,11,139
2025-09-28,SKU033,155,0,11,139
2025-10-05,SKU033,312,0,11,139
2025-10-12,SKU033,240,0,11,139
2025-10-19,SKU033,172,0,11,139
2025-10-26,SKU033,73,160,11,139
2025-11-02,SKU033,104,0,11,139
2025-11-09,SKU033,206,0,11,139
2025-11-16,SKU033,140,0,11,139
2025-11-23,SKU033,272,0,11,139
2025-11-30,SKU033,179,0,11,139
2025-12-07,SKU033,80,154,11,139
2025-12-14,SKU033,228,0,11,139
2025-12-21,SKU033,170,0,11,139
2025-12-28,SKU033,252,0,11,139
2024-01-07,SKU034,266,0,12,201
2024-01-14,SKU034,378,0,12,201
2024-01-21,SKU034,300,0,12,201
2024-01-28,SKU034,218,0,12,201
2024-02-04,SKU034,447,0,12,201
2024-02-11,SKU034,363,0,12,201
2024-02-18,SKU034,289,0,12,201
2024-02-25,SKU034,206,0,12,201
2024-03-03,SKU034,402,0,12,201
2024-03-10,SKU034,335,0,12,201
2024-03-17,SKU034,263,0,12,201
2024-03-24,SKU034,390,0,12,201
2024-03-31,SKU034,316,0,12,201
2024-04-07,SKU034,241,0,12,201
2024-04-14,SKU034,168,135,12,201
2024-04-21,SKU034,100,234,12,201
2024-04-28,SKU034,23,230,12,201
2024-05-05,SKU034,161,0,12,201
2024-05-12,SKU034,332,0,12,201
2024-05-19,SKU034,255,0,12,201
2024-05-26,SKU034,459,0,12,201
2024-06-02,SKU034,370,0,12,201
2024-06-09,SKU034,279,0,12,201
2024-06-16,SKU034,204,0,12,201
2024-06-23,SKU034,388,0,12,201
2024-06-30,SKU034,320,0,12,201
2024-07-07,SKU034,242,0,12,201
2024-07-14,SKU034,354,0,12,201
2024-07-21,SKU034,265,0,12,201
2024-07-28,SKU034,449,0,12,201
2024-08-04,SKU034,374,0,12,201
2024-08-11,SKU034,286,0,12,201
2024-08-18,SKU034,449,0,12,201
2024-08-25,SKU034,358,0,12,201
2024-09-01,SKU034,272,0,12,201
2024-09-08,SKU034,189,215,12,201
2024-09-15,SKU034,360,0,12,201
2024-09-22,SKU034,282,0,12,201
2024-09-29,SKU034,375,0,12,201
2024-10-06,SKU034,302,0,12,201
2024-10-13,SKU034,210,0,12,201
2024-10-20,SKU034,139,256,12,201
2024-10-27,SKU034,268,0,12,201
2024-11-03,SKU034,189,125,12,201
2024-11-10,SKU034,106,198,12,201
2024-11-17,SKU034,281,0,12,201
2024-11-24,SKU034,393,0,12,201
2024-12-01,SKU034,279,0,12,201
2024-12-08,SKU034,340,0,12,201
2024-12-15,SKU034,258,0,12,201
2024-12-22,SKU034,404,0,12,201
2024-12-29,SKU034,327,0,12,201
2025-01-05,SKU034,255,0,12,201
2025-01-12,SKU034,183,301,12,201
2025-01-19,SKU034,280,0,12,201
2025-01-26,SKU034,212,0,12,201
2025-02-02,SKU034,356,0,12,201
2025-02-09,SKU034,292,0,12,201
2025-02-16,SKU034,231,0,12,201
2025-02-23,SKU034,339,0,12,201
2025-03-02,SKU034,267,0,12,201
2025-03-09,SKU034,203,0,12,201
2025-03-16,SKU034,146,176,12,201
2025-03-23,SKU034,49,126,12,201
2025-03-30,SKU034,278,0,12,201
2025-04-06,SKU034,326,0,12,201
2025-04-13,SKU034,253,0,12,201
2025-04-20,SKU034,176,240,12,201
2025-04-27,SKU034,348,0,12,201
2025-05-04,SKU034,293,0,12,201
2025-05-11,SKU034,238,0,12,201
2025-05-18,SKU034,448,0,12,201
2025-05-25,SKU034,377,0,12,201
2025-06-01,SKU034,318,0,12,201
2025-06-08,SKU034,243,0,12,201
2025-06-15,SKU034,162,122,12,201
2025-06-22,SKU034,281,0,12,201
2025-06-29,SKU034,207,0,12,201
2025-07-06,SKU034,153,236,12,201
2025-07-13,SKU034,346,0,12,201
2025-07-20,SKU034,299,0,12,201
2025-07-27,SKU034,234,0,12,201
2025-08-03,SKU034,163,175,12,201
2025-08-10,SKU034,94,240,12,201
2025-08-17,SKU034,0,131,12,201
2025-08-24,SKU034,187,0,12,201
2025-08-31,SKU034,258,0,12,201
2025-09-07,SKU034,383,0,12,201
2025-09-14,SKU034,323,0,12,201
2025-09-21,SKU034,262,0,12,201
2025-09-28,SKU034,188,291,12,201
2025-10-05,SKU034,106,172,12,201
2025-10-12,SKU034,16,201,12,201
2025-10-19,SKU034,241,0,12,201
2025-10-26,SKU034,267,0,12,201
2025-11-02,SKU034,360,0,12,201
2025-11-09,SKU034,273,0,12,201
2025-11-16,SKU034,166,171,12,201
2025-11-23,SKU034,72,241,12,201
2025-11-30,SKU034,0,275,12,201
2025-12-07,SKU034,226,0,12,201
2025-12-14,SKU034,353,0,12,201
2025-12-21,SKU034,271,0,12,201
2025-12-28,SKU034,446,0,12,201
2024-01-07,SKU035,146,0,14,104
2024-01-14,SKU035,206,0,14,104
2024-01-21,SKU035,154,0,14,104
2024-01-28,SKU035,106,0,14,104
2024-02-04,SKU035,60,140,14,104
2024-02-11,SKU035,172,0,14,104
2024-02-18,SKU035,122,0,14,104
2024-02-25,SKU035,81,122,14,104
2024-03-03,SKU035,181,0,14,104
2024-03-10,SKU035,126,0,14,104
2024-03-17,SKU035,247,0,14,104
2024-03-24,SKU035,197,0,14,104
2024-03-31,SKU035,143,0,14,104
2024-04-07,SKU035,207,0,14,104
2024-04-14,SKU035,156,0,14,104
2024-04-21,SKU035,109,0,14,104
2024-04-28,SKU035,194,0,14,104
2024-05-05,SKU035,139,0,14,104
2024-05-12,SKU035,83,184,14,104
2024-05-19,SKU035,196,0,14,104
2024-05-26,SKU035,152,0,14,104
2024-06-02,SKU035,98,120,14,104
2024-06-09,SKU035,134,0,14,104
2024-06-16,SKU035,89,164,14,104
2024-06-23,SKU035,124,0,14,104
2024-06-30,SKU035,71,171,14,104
2024-07-07,SKU035,96,0,14,104
2024-07-14,SKU035,47,79,14,104
2024-07-21,SKU035,0,97,14,104
2024-07-28,SKU035,0,169,14,104
2024-08-04,SKU035,143,0,14,104
2024-08-11,SKU035,231,0,14,104
2024-08-18,SKU035,179,0,14,104
2024-08-25,SKU035,136,0,14,104
2024-09-01,SKU035,192,0,14,104
2024-09-08,SKU035,146,0,14,104
2024-09-15,SKU035,183,0,14,104
2024-09-22,SKU035,132,0,14,104
2024-09-29,SKU035,90,142,14,104
2024-10-06,SKU035,217,0,14,104
2024-10-13,SKU035,165,0,14,104
2024-10-20,SKU035,123,0,14,104
2024-10-27,SKU035,182,0,14,104
2024-11-03,SKU035,141,0,14,104
2024-11-10,SKU035,131,0,14,104
2024-11-17,SKU035,227,0,14,104
2024-11-24,SKU035,161,0,14,104
2024-12-01,SKU035,96,87,14,104
2024-12-08,SKU035,144,0,14,104
2024-12-15,SKU035,180,0,14,104
2024-12-22,SKU035,132,0,14,104
2024-12-29,SKU035,91,135,14,104
2025-01-05,SKU035,197,0,14,104
2025-01-12,SKU035,161,0,14,104
2025-01-19,SKU035,130,0,14,104
2025-01-26,SKU035,92,102,14,104
2025-02-02,SKU035,202,0,14,104
2025-02-09,SKU035,165,0,14,104
2025-02-16,SKU035,129,0,14,104
2025-02-23,SKU035,195,0,14,104
2025-03-02,SKU035,153,0,14,104
2025-03-09,SKU035,111,0,14,104
2025-03-16,SKU035,65,75,14,104
2025-03-23,SKU035,0,145,14,104
2025-03-30,SKU035,0,85,14,104
2025-04-06,SKU035,79,0,14,104
2025-04-13,SKU035,184,0,14,104
2025-04-20,SKU035,145,0,14,104
2025-04-27,SKU035,236,0,14,104
2025-05-04,SKU035,198,0,14,104
2025-05-11,SKU035,160,0,14,104
2025-05-18,SKU035,123,0,14,104
2025-05-25,SKU035,240,0,14,104
2025-06-01,SKU035,195,0,14,104
2025-06-08,SKU035,157,0,14,104
2025-06-15,SKU035,111,0,14,104
2025-06-22,SKU035,63,140,14,104
2025-06-29,SKU035,186,0,14,104
2025-07-06,SKU035,144,0,14,104
2025-07-13,SKU035,113,0,14,104
2025-07-20,SKU035,70,92,14,104
2025-07-27,SKU035,205,0,14,104
2025-08-03,SKU035,161,0,14,104
2025-08-10,SKU035,114,0,14,104
2025-08-17,SKU035,214,0,14,104
2025-08-24,SKU035,165,0,14,104
2025-08-31,SKU035,115,0,14,104
2025-09-07,SKU035,68,132,14,104
2025-09-14,SKU035,150,0,14,104
2025-09-21,SKU035,111,0,14,104
2025-09-28,SKU035,71,164,14,104
2025-10-05,SKU035,192,0,14,104
2025-10-12,SKU035,142,0,14,104
2025-10-19,SKU035,103,110,14,104
2025-10-26,SKU035,34,140,14,104
2025-11-02,SKU035,160,0,14,104
2025-11-09,SKU035,260,0,14,104
2025-11-16,SKU035,210,0,14,104
2025-11-23,SKU035,138,0,14,104
2025-11-30,SKU035,206,0,14,104
2025-12-07,SKU035,131,0,14,104
2025-12-14,SKU035,79,120,14,104
2025-12-21,SKU035,99,0,14,104
2025-12-28,SKU035,59,98,14,104
2024-01-07,SKU036,33,0,4,26
2024-01-14,SKU036,0,81,4,26
2024-01-21,SKU036,0,87,4,26
2024-01-28,SKU036,0,124,4,26
2024-02-04,SKU036,125,0,4,26
2024-02-11,SKU036,93,0,4,26
2024-02-18,SKU036,59,0,4,26
2024-02-25,SKU036,27,0,4,26
2024-03-03,SKU036,91,0,4,26
2024-03-10,SKU036,58,0,4,26
2024-03-17,SKU036,29,0,4,26
2024-03-24,SKU036,0,71,4,26
2024-03-31,SKU036,74,0,4,26
2024-04-07,SKU036,37,0,4,26
2024-04-14,SKU036,69,0,4,26
2024-04-21,SKU036,35,0,4,26
2024-04-28,SKU036,61,0,4,26
2024-05-05,SKU036,39,0,4,26
2024-05-12,SKU036,74,0,4,26
2024-05-19,SKU036,44,0,4,26
2024-05-26,SKU036,12,91,4,26
2024-06-02,SKU036,0,79,4,26
2024-06-09,SKU036,0,84,4,26
2024-06-16,SKU036,111,0,4,26
2024-06-23,SKU036,79,0,4,26
2024-06-30,SKU036,59,0,4,26
2024-07-07,SKU036,37,0,4,26
2024-07-14,SKU036,71,0,4,26
2024-07-21,SKU036,44,0,4,26
2024-07-28,SKU036,71,0,4,26
2024-08-04,SKU036,43,0,4,26
2024-08-11,SKU036,3,120,4,26
2024-08-18,SKU036,69,0,4,26
2024-08-25,SKU036,35,0,4,26
2024-09-01,SKU036,71,0,4,26
2024-09-08,SKU036,43,0,4,26
2024-09-15,SKU036,135,0,4,26
2024-09-22,SKU036,107,0,4,26
2024-09-29,SKU036,81,0,4,26
2024-10-06,SKU036,50,0,4,26
2024-10-13,SKU036,95,0,4,26
2024-10-20,SKU036,60,0,4,26
2024-10-27,SKU036,0,55,4,26
2024-11-03,SKU036,57,0,4,26
2024-11-10,SKU036,95,0,4,26
2024-11-17,SKU036,59,0,4,26
2024-11-24,SKU036,13,97,4,26
2024-12-01,SKU036,118,0,4,26
2024-12-08,SKU036,82,0,4,26
2024-12-15,SKU036,54,0,4,26
2024-12-22,SKU036,21,124,4,26
2024-12-29,SKU036,122,0,4,26
2025-01-05,SKU036,98,0,4,26
2025-01-12,SKU036,61,0,4,26
2025-01-19,SKU036,39,0,4,26
2025-01-26,SKU036,111,0,4,26
2025-02-02,SKU036,80,0,4,26
2025-02-09,SKU036,55,0,4,26
2025-02-16,SKU036,30,0,4,26
2025-02-23,SKU036,114,0,4,26
2025-03-02,SKU036,89,0,4,26
2025-03-09,SKU036,57,0,4,26
2025-03-16,SKU036,81,0,4,26
2025-03-23,SKU036,40,0,4,26
2025-03-30,SKU036,78,0,4,26
2025-04-06,SKU036,45,0,4,26
2025-04-13,SKU036,11,120,4,26
2025-04-20,SKU036,0,105,4,26
2025-04-27,SKU036,0,116,4,26
2025-05-04,SKU036,0,123,4,26
2025-05-11,SKU036,75,0,4,26
2025-05-18,SKU036,43,0,4,26
2025-05-25,SKU036,10,68,4,26
2025-06-01,SKU036,92,0,4,26
2025-06-08,SKU036,67,0,4,26
2025-06-15,SKU036,76,0,4,26
2025-06-22,SKU036,44,0,4,26
2025-06-29,SKU036,18,122,4,26
2025-07-06,SKU036,89,0,4,26
2025-07-13,SKU036,63,0,4,26
2025-07-20,SKU036,36,0,4,26
2025-07-27,SKU036,92,0,4,26
2025-08-03,SKU036,60,0,4,26
2025-08-10,SKU036,36,0,4,26
2025-08-17,SKU036,95,0,4,26
2025-08-24,SKU036,64,0,4,26
2025-08-31,SKU036,29,0,4,26
2025-09-07,SKU036,3,76,4,26
2025-09-14,SKU036,90,0,4,26
2025-09-21,SKU036,58,0,4,26
2025-09-28,SKU036,32,0,4,26
2025-10-05,SKU036,51,0,4,26
2025-10-12,SKU036,16,84,4,26
2025-10-19,SKU036,123,0,4,26
2025-10-26,SKU036,81,0,4,26
2025-11-02,SKU036,78,0,4,26
2025-11-09,SKU036,29,0,4,26
2025-11-16,SKU036,0,108,4,26
2025-11-23,SKU036,94,0,4,26
2025-11-30,SKU036,40,0,4,26
2025-12-07,SKU036,107,0,4,26
2025-12-14,SKU036,69,0,4,26
2025-12-21,SKU036,90,0,4,26
2025-12-28,SKU036,52,0,4,26
2024-01-07,SKU037,176,0,6,79
2024-01-14,SKU037,103,0,6,79
2024-01-21,SKU037,167,0,6,79
2024-01-28,SKU037,98,0,6,79
2024-02-04,SKU037,25,132,6,79
2024-02-11,SKU037,115,0,6,79
2024-02-18,SKU037,230,0,6,79
2024-02-25,SKU037,175,0,6,79
2024-03-03,SKU037,108,0,6,79
2024-03-10,SKU037,212,0,6,79
2024-03-17,SKU037,138,0,6,79
2024-03-24,SKU037,302,0,6,79
2024-03-31,SKU037,237,0,6,79
2024-04-07,SKU037,174,0,6,79
2024-04-14,SKU037,118,0,6,79
2024-04-21,SKU037,186,0,6,79
2024-04-28,SKU037,117,0,6,79
2024-05-05,SKU037,56,205,6,79
2024-05-12,SKU037,0,131,6,79
2024-05-19,SKU037,213,0,6,79
2024-05-26,SKU037,146,0,6,79
2024-06-02,SKU037,193,0,6,79
2024-06-09,SKU037,120,0,6,79
2024-06-16,SKU037,259,0,6,79
2024-06-23,SKU037,188,0,6,79
2024-06-30,SKU037,133,0,6,79
2024-07-07,SKU037,79,206,6,79
2024-07-14,SKU037,165,0,6,79
2024-07-21,SKU037,95,0,6,79
2024-07-28,SKU037,30,197,6,79
2024-08-04,SKU037,0,120,6,79
2024-08-11,SKU037,167,0,6,79
2024-08-18,SKU037,94,0,6,79
2024-08-25,SKU037,20,99,6,79
2024-09-01,SKU037,124,0,6,79
2024-09-08,SKU037,67,159,6,79
2024-09-15,SKU037,155,0,6,79
2024-09-22,SKU037,94,0,6,79
2024-09-29,SKU037,30,166,6,79
2024-10-06,SKU037,193,0,6,79
2024-10-13,SKU037,132,0,6,79
2024-10-20,SKU037,244,0,6,79
2024-10-27,SKU037,167,0,6,79
2024-11-03,SKU037,178,0,6,79
2024-11-10,SKU037,124,0,6,79
2024-11-17,SKU037,64,156,6,79
2024-11-24,SKU037,226,0,6,79
2024-12-01,SKU037,141,0,6,79
2024-12-08,SKU037,180,0,6,79
2024-12-15,SKU037,119,0,6,79
2024-12-22,SKU037,56,164,6,79
2024-12-29,SKU037,0,97,6,79
2025-01-05,SKU037,231,0,6,79
2025-01-12,SKU037,173,0,6,79
2025-01-19,SKU037,120,0,6,79
2025-01-26,SKU037,228,0,6,79
2025-02-02,SKU037,180,0,6,79
2025-02-09,SKU037,135,0,6,79
2025-02-16,SKU037,82,0,6,79
2025-02-23,SKU037,37,185,6,79
2025-03-02,SKU037,125,0,6,79
2025-03-09,SKU037,278,0,6,79
2025-03-16,SKU037,202,0,6,79
2025-03-23,SKU037,126,0,6,79
2025-03-30,SKU037,186,0,6,79
2025-04-06,SKU037,114,0,6,79
2025-04-13,SKU037,288,0,6,79
2025-04-20,SKU037,229,0,6,79
2025-04-27,SKU037,179,0,6,79
2025-05-04,SKU037,132,0,6,79
2025-05-11,SKU037,305,0,6,79
2025-05-18,SKU037,257,0,6,79
2025-05-25,SKU037,215,0,6,79
2025-06-01,SKU037,167,0,6,79
2025-06-08,SKU037,119,0,6,79
2025-06-15,SKU037,184,0,6,79
2025-06-22,SKU037,126,0,6,79
2025-06-29,SKU037,234,0,6,79
2025-07-06,SKU037,191,0,6,79
2025-07-13,SKU037,133,0,6,79
2025-07-20,SKU037,189,0,6,79
2025-07-27,SKU037,142,0,6,79
2025-08-03,SKU037,81,0,6,79
2025-08-10,SKU037,31,131,6,79
2025-08-17,SKU037,0,219,6,79
2025-08-24,SKU037,198,0,6,79
2025-08-31,SKU037,143,0,6,79
2025-09-07,SKU037,80,0,6,79
2025-09-14,SKU037,214,0,6,79
2025-09-21,SKU037,144,0,6,79
2025-09-28,SKU037,84,0,6,79
2025-10-05,SKU037,28,120,6,79
2025-10-12,SKU037,235,0,6,79
2025-10-19,SKU037,168,0,6,79
2025-10-26,SKU037,65,166,6,79
2025-11-02,SKU037,115,0,6,79
2025-11-09,SKU037,165,0,6,79
2025-11-16,SKU037,108,0,6,79
2025-11-23,SKU037,254,0,6,79
2025-11-30,SKU037,145,0,6,79
2025-12-07,SKU037,250,0,6,79
2025-12-14,SKU037,170,0,6,79
2025-12-21,SKU037,99,0,6,79
2025-12-28,SKU037,231,0,6,79
2024-01-07,SKU038,73,0,9,33
2024-01-14,SKU038,54,0,9,33
2024-01-21,SKU038,35,0,9,33
2024-01-28,SKU038,88,0,9,33
2024-02-04,SKU038,66,0,9,33
2024-02-11,SKU038,43,0,9,33
2024-02-18,SKU038,18,75,9,33
2024-02-25,SKU038,64,0,9,33
2024-03-03,SKU038,46,0,9,33
2024-03-10,SKU038,25,35,9,33
2024-03-17,SKU038,42,0,9,33
2024-03-24,SKU038,26,64,9,33
2024-03-31,SKU038,81,0,9,33
2024-04-07,SKU038,64,0,9,33
2024-04-14,SKU038,41,0,9,33
2024-04-21,SKU038,22,63,9,33
2024-04-28,SKU038,42,0,9,33
2024-05-05,SKU038,68,0,9,33
2024-05-12,SKU038,51,0,9,33
2024-05-19,SKU038,30,48,9,33
2024-05-26,SKU038,14,35,9,33
2024-06-02,SKU038,0,75,9,33
2024-06-09,SKU038,75,0,9,33
2024-06-16,SKU038,53,0,9,33
2024-06-23,SKU038,32,78,9,33
2024-06-30,SKU038,14,50,9,33
2024-07-07,SKU038,0,62,9,33
2024-07-14,SKU038,0,61,9,33
2024-07-21,SKU038,0,72,9,33
2024-07-28,SKU038,0,33,9,33
2024-08-04,SKU038,49,0,9,33
2024-08-11,SKU038,67,0,9,33
2024-08-18,SKU038,34,0,9,33
2024-08-25,SKU038,94,0,9,33
2024-09-01,SKU038,73,0,9,33
2024-09-08,SKU038,55,0,9,33
2024-09-15,SKU038,40,0,9,33
2024-09-22,SKU038,63,0,9,33
2024-09-29,SKU038,42,0,9,33
2024-10-06,SKU038,19,53,9,33
2024-10-13,SKU038,77,0,9,33
2024-10-20,SKU038,52,0,9,33
2024-10-27,SKU038,20,56,9,33
2024-11-03,SKU038,0,62,9,33
2024-11-10,SKU038,46,0,9,33
2024-11-17,SKU038,105,0,9,33
2024-11-24,SKU038,80,0,9,33
2024-12-01,SKU038,52,0,9,33
2024-12-08,SKU038,77,0,9,33
2024-12-15,SKU038,52,0,9,33
2024-12-22,SKU038,36,0,9,33
2024-12-29,SKU038,87,0,9,33
2025-01-05,SKU038,68,0,9,33
2025-01-12,SKU038,47,0,9,33
2025-01-19,SKU038,34,0,9,33
2025-01-26,SKU038,19,58,9,33
2025-02-02,SKU038,3,47,9,33
2025-02-09,SKU038,40,0,9,33
2025-02-16,SKU038,66,0,9,33
2025-02-23,SKU038,52,0,9,33
2025-03-02,SKU038,36,0,9,33
2025-03-09,SKU038,20,43,9,33
2025-03-16,SKU038,0,63,9,33
2025-03-23,SKU038,0,61,9,33
2025-03-30,SKU038,41,0,9,33
2025-04-06,SKU038,52,0,9,33
2025-04-13,SKU038,27,64,9,33
2025-04-20,SKU038,55,0,9,33
2025-04-27,SKU038,34,0,9,33
2025-05-04,SKU038,68,0,9,33
2025-05-11,SKU038,49,0,9,33
2025-05-18,SKU038,66,0,9,33
2025-05-25,SKU038,47,0,9,33
2025-06-01,SKU038,22,33,9,33
2025-06-08,SKU038,80,0,9,33
2025-06-15,SKU038,58,0,9,33
2025-06-22,SKU038,39,0,9,33
2025-06-29,SKU038,66,0,9,33
2025-07-06,SKU038,50,0,9,33
2025-07-13,SKU038,34,0,9,33
2025-07-20,SKU038,69,0,9,33
2025-07-27,SKU038,50,0,9,33
2025-08-03,SKU038,36,0,9,33
2025-08-10,SKU038,50,0,9,33
2025-08-17,SKU038,72,0,9,33
2025-08-24,SKU038,50,0,9,33
2025-08-31,SKU038,95,0,9,33
2025-09-07,SKU038,74,0,9,33
2025-09-14,SKU038,53,0,9,33
2025-09-21,SKU038,34,0,9,33
2025-09-28,SKU038,76,0,9,33
2025-10-05,SKU038,52,0,9,33
2025-10-12,SKU038,25,36,9,33
2025-10-19,SKU038,44,0,9,33
2025-10-26,SKU038,11,55,9,33
2025-11-02,SKU038,34,0,9,33
2025-11-09,SKU038,5,53,9,33
2025-11-16,SKU038,71,0,9,33
2025-11-23,SKU038,35,0,9,33
2025-11-30,SKU038,81,0,9,33
2025-12-07,SKU038,55,0,9,33
2025-12-14,SKU038,94,0,9,33
2025-12-21,SKU038,71,0,9,33
2025-12-28,SKU038,51,0,9,33
2024-01-07,SKU039,346,0,13,199
2024-01-14,SKU039,235,0,13,199
2024-01-21,SKU039,129,187,13,199
2024-01-28,SKU039,204,0,13,199
2024-02-04,SKU039,290,0,13,199
2024-02-11,SKU039,528,0,13,199
2024-02-18,SKU039,430,0,13,199
2024-02-25,SKU039,331,0,13,199
2024-03-03,SKU039,217,0,13,199
2024-03-10,SKU039,124,171,13,199
2024-03-17,SKU039,24,163,13,199
2024-03-24,SKU039,0,209,13,199
2024-03-31,SKU039,241,0,13,199
2024-04-07,SKU039,308,0,13,199
2024-04-14,SKU039,194,354,13,199
2024-04-21,SKU039,108,178,13,199
2024-04-28,SKU039,14,318,13,199
2024-05-05,SKU039,0,240,13,199
2024-05-12,SKU039,0,222,13,199
2024-05-19,SKU039,255,0,13,199
2024-05-26,SKU039,156,375,13,199
2024-06-02,SKU039,381,0,13,199
2024-06-09,SKU039,295,0,13,199
2024-06-16,SKU039,504,0,13,199
2024-06-23,SKU039,411,0,13,199
2024-06-30,SKU039,295,0,13,199
2024-07-07,SKU039,205,0,13,199
2024-07-14,SKU039,115,238,13,199
2024-07-21,SKU039,218,0,13,199
2024-07-28,SKU039,108,343,13,199
2024-08-04,SKU039,0,358,13,199
2024-08-11,SKU039,0,328,13,199
2024-08-18,SKU039,321,0,13,199
2024-08-25,SKU039,221,0,13,199
2024-09-01,SKU039,460,0,13,199
2024-09-08,SKU039,372,0,13,199
2024-09-15,SKU039,273,0,13,199
2024-09-22,SKU039,183,371,13,199
2024-09-29,SKU039,71,302,13,199
2024-10-06,SKU039,377,0,13,199
2024-10-13,SKU039,281,0,13,199
2024-10-20,SKU039,165,156,13,199
2024-10-27,SKU039,54,172,13,199
2024-11-03,SKU039,220,0,13,199
2024-11-10,SKU039,472,0,13,199
2024-11-17,SKU039,369,0,13,199
2024-11-24,SKU039,271,0,13,199
2024-12-01,SKU039,162,348,13,199
2024-12-08,SKU039,463,0,13,199
2024-12-15,SKU039,359,0,13,199
2024-12-22,SKU039,260,0,13,199
2024-12-29,SKU039,415,0,13,199
2025-01-05,SKU039,332,0,13,199
2025-01-12,SKU039,270,0,13,199
2025-01-19,SKU039,181,158,13,199
2025-01-26,SKU039,121,365,13,199
2025-02-02,SKU039,381,0,13,199
2025-02-09,SKU039,284,0,13,199
2025-02-16,SKU039,518,0,13,199
2025-02-23,SKU039,457,0,13,199
2025-03-02,SKU039,394,0,13,199
2025-03-09,SKU039,323,0,13,199
2025-03-16,SKU039,209,0,13,199
2025-03-23,SKU039,236,0,13,199
2025-03-30,SKU039,142,267,13,199
2025-04-06,SKU039,392,0,13,199
2025-04-13,SKU039,306,0,13,199
2025-04-20,SKU039,219,0,13,199
2025-04-27,SKU039,133,199,13,199
2025-05-04,SKU039,46,296,13,199
2025-05-11,SKU039,281,0,13,199
2025-05-18,SKU039,199,330,13,199
2025-05-25,SKU039,305,0,13,199
2025-06-01,SKU039,204,0,13,199
2025-06-08,SKU039,439,0,13,199
2025-06-15,SKU039,309,0,13,199
2025-06-22,SKU039,432,0,13,199
2025-06-29,SKU039,354,0,13,199
2025-07-06,SKU039,270,0,13,199
2025-07-13,SKU039,545,0,13,199
2025-07-20,SKU039,461,0,13,199
2025-07-27,SKU039,376,0,13,199
2025-08-03,SKU039,284,0,13,199
2025-08-10,SKU039,178,333,13,199
2025-08-17,SKU039,409,0,13,199
2025-08-24,SKU039,288,0,13,199
2025-08-31,SKU039,202,0,13,199
2025-09-07,SKU039,126,176,13,199
2025-09-14,SKU039,22,377,13,199
2025-09-21,SKU039,305,0,13,199
2025-09-28,SKU039,204,0,13,199
2025-10-05,SKU039,81,350,13,199
2025-10-12,SKU039,357,0,13,199
2025-10-19,SKU039,257,0,13,199
2025-10-26,SKU039,437,0,13,199
2025-11-02,SKU039,247,0,13,199
2025-11-09,SKU039,454,0,13,199
2025-11-16,SKU039,331,0,13,199
2025-11-23,SKU039,483,0,13,199
2025-11-30,SKU039,337,0,13,199
2025-12-07,SKU039,423,0,13,199
2025-12-14,SKU039,328,0,13,199
2025-12-21,SKU039,187,183,13,199
2025-12-28,SKU039,248,0,13,199
2024-01-07,SKU040,152,313,12,301
2024-01-14,SKU040,1,509,12,301
2024-01-21,SKU040,0,274,12,301
2024-01-28,SKU040,241,0,12,301
2024-02-04,SKU040,447,0,12,301
2024-02-11,SKU040,753,0,12,301
